Kategori_Pencarian,Posisi,Perusahaan,Lokasi,Link
ui-ux-designer,UI/UX Designer,PT Andalan Global Sarana,Jakarta Pusat,https://id.jobstreet.com/id/job/92166071?type=standard&ref=search-standalone&origin=cardTitle#sol=43d87e9d32b1026cad94a880ba881c7a355984c8
ui-ux-designer,Web Designer,PT Mid Solusi Nusantara (MEKARI),Jakarta Raya,https://id.jobstreet.com/id/job/92211796?type=standard&ref=search-standalone&origin=cardTitle#sol=1bf38d881db6d337ac709351dff32ffe777ba77f
ui-ux-designer,UI/UX Designer - XL Smart,PT Duta Generasi Mandiri,Jakarta Raya,https://id.jobstreet.com/id/job/92132825?type=standard&ref=search-standalone&origin=cardTitle#sol=435ae1eeb7f681ca0f066ddf059a1b8a85ba9838
ui-ux-designer,UI/UX Product Designer,PT Lentera Bangsa Benderang,Jakarta Selatan,https://id.jobstreet.com/id/job/92140815?type=standard&ref=search-standalone&origin=cardTitle#sol=1c6aff5f75003a607decd090beeaab274818fb6f
ui-ux-designer,UI/UX Intern,PT Bosnet Distribution Indonesia,Tebet,https://id.jobstreet.com/id/job/92201170?type=standard&ref=search-standalone&origin=cardTitle#sol=d07150b4136d0baa06ed58c582b9c08fc6b93718
ui-ux-designer,UI/UX Product Designer,PT Telkomsel Ekosistem Digital,Kebayoran Lama,https://id.jobstreet.com/id/job/91820192?type=standard&ref=search-standalone&origin=cardTitle#sol=4c56691574dee596d7a01297c37ce8869ca4caa0
ui-ux-designer,UI/UX  Designer (Paid Internship),PT. Tirtamas Coldstorindo Logistik,Surabaya,https://id.jobstreet.com/id/job/92091918?type=standard&ref=search-standalone&origin=cardTitle#sol=1d30ceaef097ffecfd98e76ecf4e43a1d5b7476c
ui-ux-designer,UI/UX Designer,Sagara Technology Group,Jakarta Raya,https://id.jobstreet.com/id/job/91759969?type=standard&ref=search-standalone&origin=cardTitle#sol=f8c2e1621ccc4fb15a9f530dc0894672d4d26e54
ui-ux-designer,UI/UX Designer Internship,PT Enseval Putera Megatrading Tbk,Jakarta Timur,https://id.jobstreet.com/id/job/91974299?type=standard&ref=search-standalone&origin=cardTitle#sol=4fc13354bab8545d8fe4c46d4dcae7c2e5d966f8
ui-ux-designer,UI/UX,PT Mega Ponsel Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/91999251?type=standard&ref=search-standalone&origin=cardTitle#sol=1ffff9fedc352edb6d1931118ba7cc289dd00f40
ui-ux-designer,Senior UI/UX Designer,Karunia Prima Nastari (KPN CORP.),Jakarta Selatan,https://id.jobstreet.com/id/job/92204830?type=standard&ref=search-standalone&origin=cardTitle#sol=5665c54f88d1e0d5f5c7525451a689be510f436e
ui-ux-designer,Product Designer (UX),Solve Education,Indonesia,https://id.jobstreet.com/id/job/92166339?type=standard&ref=search-standalone&origin=cardTitle#sol=6299cf0e0ae4afc1111905a92382db8961cdc181
ui-ux-designer,Product Designer,Ctlyst,Kebayoran Lama,https://id.jobstreet.com/id/job/91376535?type=standard&ref=search-standalone&origin=cardTitle#sol=ee4fae60ff9ad4f49c50aa8c5952d9a94b8a6c67
ui-ux-designer,UI UX Designer,Automata Neo Solutions,Jakarta Raya,https://id.jobstreet.com/id/job/91346651?type=standard&ref=search-standalone&origin=cardTitle#sol=91db31a905139663be1f4e93d2c907661c1eee22
ui-ux-designer,UI/UX Designer,PT Wira Global Solusi Tbk,Kemayoran,https://id.jobstreet.com/id/job/91957584?type=standard&ref=search-standalone&origin=cardTitle#sol=92e57deeb0bf23cc15023098d48a2c75af92529b
ui-ux-designer,Application Designer,Simpul Technologies,Surabaya,https://id.jobstreet.com/id/job/92081087?type=standard&ref=search-standalone&origin=cardTitle#sol=f8c1180809fc9a4f1e78e4b0152f53ab20b4d2f3
ui-ux-designer,UI/UX Designer for Mobile App,PT Appfuxion Consulting,Jakarta Raya,https://id.jobstreet.com/id/job/91629582?type=standard&ref=search-standalone&origin=cardTitle#sol=af3a2235dc2237ef12185fb77ff8a944f54848c3
ui-ux-designer,UI/UX,PT Tiga Daya Digital Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/91430114?type=standard&ref=search-standalone&origin=cardTitle#sol=086a8eb3a8685e2b864a85fc85c775e10a4ab9b9
ui-ux-designer,UI/UX Designers Lead,PT Selaras Kinerja Muda,Bali,https://id.jobstreet.com/id/job/92138071?type=standard&ref=search-standalone&origin=cardTitle#sol=2756f7776ebec2dc29c219914763af09fc2c4010
ui-ux-designer,Product Designer,PT Ibunda Sehat Mental,Bandung,https://id.jobstreet.com/id/job/92133566?type=standard&ref=search-standalone&origin=cardTitle#sol=003307e76e6bfab31962bee59eb8bda4362faed5
ui-ux-designer,UI UX Designer,PT Rukun Sejahtera Teknik,Cikarang,https://id.jobstreet.com/id/job/91688689?type=standard&ref=search-standalone&origin=cardTitle#sol=acbbebb8f52161b28fac7e57c86010c3a2d34ce4
ui-ux-designer,UI UX Product,Talent Search Recruitment Consultant,Jakarta Raya,https://id.jobstreet.com/id/job/91747843?type=standard&ref=search-standalone&origin=cardTitle#sol=a8c30f24ab7b06ba7996f828b353a08d89686005
ui-ux-designer,UI/UX Designer Senior,PT Cycent Inovasi Kaizen,Jakarta Selatan,https://id.jobstreet.com/id/job/92132763?type=standard&ref=search-standalone&origin=cardTitle#sol=dbce474887acbda7ddb1ad99610fcc8133dddb44
ui-ux-designer,UI Designer (Placement : Padel Method Singapore),BIOTA Smart Home,Jakarta Raya,https://id.jobstreet.com/id/job/90081112?type=standard&ref=search-standalone&origin=cardTitle#sol=b600a0dbabfa942b8c394ed706361bd41ec7ce72
ui-ux-designer,"Communication Designer (Brand, UX/UI & Visual S...",Cartrack Technologies Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92180875?type=standard&ref=search-standalone&origin=cardTitle#sol=2beea819ced4f977f5f01c26c4ac56792b607dd0
ui-ux-designer,Staff IT UI/UX,PT Erela,Semarang,https://id.jobstreet.com/id/job/91375458?type=standard&ref=search-standalone&origin=cardTitle#sol=5c313f66d0939b6ba4f95f8ecb254f923fe4434d
ui-ux-designer,Product Designer,PT. Aku Pintar Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92085255?type=standard&ref=search-standalone&origin=cardTitle#sol=5bc4308dde079916e3ff15b764612ce261db4814
ui-ux-designer,Senior UI/UX Designer,PT. Tirtamas Coldstorindo Logistik,Surabaya,https://id.jobstreet.com/id/job/92056337?type=standard&ref=search-standalone&origin=cardTitle#sol=d0aee30d256a3cc64e7999ea40a77cc520b1b02c
ui-ux-designer,Web Designer,Amino Restaurant Uluwatu,Bali,https://id.jobstreet.com/id/job/92037695?type=standard&ref=search-standalone&origin=cardTitle#sol=2ed45aab786201f4e5935fbc56cd2c3e7da1686d
ui-ux-designer,UI Artist,Tripledot Studios,Jakarta Raya,https://id.jobstreet.com/id/job/91231962?type=standard&ref=search-standalone&origin=cardTitle#sol=a37d5fc2931e89ea135fe812442235ff60d9c1bc
ui-ux-designer,Product Designer - Corporate Lab,PT Sea Group,Indonesia,https://id.jobstreet.com/id/job/91205623?type=standard&ref=search-standalone&origin=cardTitle#sol=38e5547fa9952348ec0276c71029ec712e3e882c
ui-ux-designer,Product Designer (Mid - Senior Level),PT Dwi Cermat Indonesia,Kemayoran,https://id.jobstreet.com/id/job/91376890?type=standard&ref=search-standalone&origin=cardTitle#sol=2a72624d0e0e645700e4d114719ee7d7eaebcbb2
ui-ux-designer,Product Designer (Souvenir / Custom Gift Design),PT Abadi Sejahtera Finansindo (Head Office),Tangerang,https://id.jobstreet.com/id/job/92131330?type=standard&ref=search-standalone&origin=cardTitle#sol=4c36eab19a13cfd7890379b2826a58e6d23506a6
ui-ux-designer,Product Designer,Apotek Alpro,Jakarta Selatan,https://id.jobstreet.com/id/job/91874110?type=standard&ref=search-standalone&origin=cardTitle#sol=67a545c765902e715d210c0c4beead2e8896f037
ui-ux-designer,IMMERSE 2 - Information Technology ...,PT Surya Citra Televisi  ( SCTV ),Kalideres,https://id.jobstreet.com/id/job/92205576?type=standard&ref=search-standalone&origin=cardTitle#sol=8e1e3616e39e0bed31a14d732fdc5466615cb32b
ui-ux-designer,Staff / Principal Product Designer,Lovable,Denpasar,https://id.jobstreet.com/id/job/91799025?type=standard&ref=search-standalone&origin=cardTitle#sol=caeb0de3ad407d0fbf57fe01dcd496e5469e3c01
ui-ux-designer,Web Specialist,MirrorSpace,Bandung,https://id.jobstreet.com/id/job/91947797?type=standard&ref=search-standalone&origin=cardTitle#sol=67fe1bc291f585147c24b32e2edac315042377d7
ui-ux-designer,Web Designer/Developer for Healthcare and Wellness Industry (US-Based/Remote),Paired Recruiting,Indonesia,https://id.jobstreet.com/id/job/88693936?type=standard&ref=search-standalone&origin=cardTitle#sol=ae1391d754e86d56df29e0b87612649392577bbb
ui-ux-designer,Lowongan Kerja UI/UX Designer Internship,PT. Garuda Lintas Cakrawala (Dasaria),Malang,https://id.jobstreet.com/id/job/90477881?type=standard&ref=search-standalone&origin=cardTitle#sol=ef9ca5a841ed52f5389156ac9ad4533713be4108
ui-ux-designer,Game Designer,PT Gameloft Indonesia (Yogyakarta),Yogyakarta,https://id.jobstreet.com/id/job/91424145?type=standard&ref=search-standalone&origin=cardTitle#sol=1628a5a543893d7dfad4a3cd149c216aad8360a0
ui-ux-designer,Product Design,PT Lincah Cipta Harapan,Bandung,https://id.jobstreet.com/id/job/91635065?type=standard&ref=search-standalone&origin=cardTitle#sol=14207ee6211c9374c554402fe3fe7e914e8fe80a
ui-ux-designer,Sport Product Designer,NCR Group,Bandung,https://id.jobstreet.com/id/job/91947862?type=standard&ref=search-standalone&origin=cardTitle#sol=aacb3103be9db8848d2a6e6d079bc0b2ee8ac440
ui-ux-designer,Product Designer & Development (Digital Printing),Enos Digital,Kebayoran Lama,https://id.jobstreet.com/id/job/91790450?type=standard&ref=search-standalone&origin=cardTitle#sol=d915ac3a13b5ef6d7a7d8f57c8f8125ce4e0c477
ui-ux-designer,Mobile Developer Kotlin | Gramedia Digital,Kompas Gramedia - KG Media,Kemayoran,https://id.jobstreet.com/id/job/91262651?type=standard&ref=search-standalone&origin=cardTitle#sol=2a5b349be906e6a389b4de06440533e0fffbc4b8
ui-ux-designer,Business Analyst,PT Berlian Sistem Informasi,Jakarta Raya,https://id.jobstreet.com/id/job/92223580?type=standard&ref=search-standalone&origin=cardTitle#sol=3398d560979ac265a3f0b2e309b18e3d1f5d86af
ui-ux-designer,ISTARASA Product Designer Staff Pyk. Rasa Dewata,Samudera Indonesia,Kalideres,https://id.jobstreet.com/id/job/91622836?type=standard&ref=search-standalone&origin=cardTitle#sol=5598ee80acf248b5188479674ce449e231b8ba3d
ui-ux-designer,Fullstack Data Engineer,UCoal Sumberdaya,Jakarta Pusat,https://id.jobstreet.com/id/job/92218188?type=standard&ref=search-standalone&origin=cardTitle#sol=295b4497e3de673c1a7bd61ab95514fe70ca1a1e
ui-ux-designer,FrontEnd Developer,PT Rukun Sejahtera Teknik,Jakarta Barat,https://id.jobstreet.com/id/job/91947367?type=standard&ref=search-standalone&origin=cardTitle#sol=03e60214794451e6d1a9ad7fba450a3330a1985b
ui-ux-designer,Frontend Developer,"PT. Solusi Sinergi Digital, Tbk (Surge)",Jakarta Barat,https://id.jobstreet.com/id/job/91947891?type=standard&ref=search-standalone&origin=cardTitle#sol=1c26a5debbd4adb914601ea44dd8660e90ff014a
ui-ux-designer,Mobile App Flutter Developer (Internship),PT Lincah Cipta Harapan,Bandung,https://id.jobstreet.com/id/job/92038830?type=standard&ref=search-standalone&origin=cardTitle#sol=a0e3685382be353ddee9bbb4b089ecffa6c1a402
ui-ux-designer,Frontend Developer,Pengiklan Anonim,Yogyakarta,https://id.jobstreet.com/id/job/92176972?type=standard&ref=search-standalone&origin=cardTitle#sol=d8b7008f3fdc45cb6c00cdf9a643d2ec77f126dc
ui-ux-designer,Graphic Designer (6 Months Contract),PT Acommerce Solusi Lestari,Jakarta Raya,https://id.jobstreet.com/id/job/91119183?type=standard&ref=search-standalone&origin=cardTitle#sol=a2f132c7694329b5e6db7d2680840df691f9ce38
ui-ux-designer,Fullstack Developer Associate Manager,PT Alto Network,Jawa Tengah,https://id.jobstreet.com/id/job/92182991?type=standard&ref=search-standalone&origin=cardTitle#sol=bb9b00d8e328ceff52eb4930c674df2b3607fac0
ui-ux-designer,Head of Design,Macquarie Group,Indonesia,https://id.jobstreet.com/id/job/91723159?type=standard&ref=search-standalone&origin=cardTitle#sol=51378f470188f03d500a0b8dc65a388934ac72dd
ui-ux-designer,Full Stack Developer,PT. Mitra Kreasi Natural,Jakarta Utara,https://id.jobstreet.com/id/job/92204197?type=standard&ref=search-standalone&origin=cardTitle#sol=2bea8b58e2452fc12dc663dc2a57e3d13a134a71
ui-ux-designer,2D Graphic Designer - Jakarta,VapeBay,Jakarta Selatan,https://id.jobstreet.com/id/job/92179843?type=standard&ref=search-standalone&origin=cardTitle#sol=a49a7b1ecd46d86bef62521e91fa19d2794ccc0d
ui-ux-designer,Android Developer (Kotlin),PT ABISHAR TECHNOLOGIES INDONESIA,Tangerang,https://id.jobstreet.com/id/job/92196239?type=standard&ref=search-standalone&origin=cardTitle#sol=79660b6dbec170ca9e4504dc4f2e104b6ed6a5f0
ui-ux-designer,Packaging Design (Brand: Iswhite & Naisday),PT SAVIR KEMILAU INDONESIA,Bekasi,https://id.jobstreet.com/id/job/92195397?type=standard&ref=search-standalone&origin=cardTitle#sol=4eb2bc785d92b8fa8c73368b008e7c664477345a
ui-ux-designer,Full Stack Developer (Senior),PT Cycent Inovasi Kaizen,Jakarta Pusat,https://id.jobstreet.com/id/job/92178130?type=standard&ref=search-standalone&origin=cardTitle#sol=82613754fba7fc81a8350650b4578b79dabdc26c
ui-ux-designer,Game Developer 2D,PT Weefer Indonesia,Jakarta Barat,https://id.jobstreet.com/id/job/92176584?type=standard&ref=search-standalone&origin=cardTitle#sol=e3b1d53ed3abf27317063a9065d459bce0ae7899
ui-ux-designer,Frontend Developer,PT Kamoro Maxima Integra,Jakarta Selatan,https://id.jobstreet.com/id/job/92164901?type=standard&ref=search-standalone&origin=cardTitle#sol=26e971055867b3f3f6eb8b40ec691bc646f28ed3
ui-ux-designer,IT Fronf End,Digital Impact Indonesia,Bekasi,https://id.jobstreet.com/id/job/92147951?type=standard&ref=search-standalone&origin=cardTitle#sol=7792254474646e6acc5158313f5820960c36613a
ui-ux-designer,IT Business Analyst,"PT. Central Proteina Prima, Tbk",Jakarta Selatan,https://id.jobstreet.com/id/job/92203051?type=standard&ref=search-standalone&origin=cardTitle#sol=8a64019f08529c298659104d0a1b8b18f2198754
cyber-security,IT Security Analyst,PT Bank CTBC Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92179767?type=standard&ref=search-standalone&origin=cardTitle#sol=612dd014473e15d119d948179bf99e770fbaa19a
cyber-security,"VP, Cyber Security, Technology",PT Bank DBS Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92211146?type=standard&ref=search-standalone&origin=cardTitle#sol=bc1c9a89b03ff921b889bfc0d06c011d04fe1d50
cyber-security,IT Manager,PT Multikarya HasilPrima,Kabupaten Bekasi,https://id.jobstreet.com/id/job/92201688?type=standard&ref=search-standalone&origin=cardTitle#sol=3e65a225323f2a4634011066282348773e175207
cyber-security,Account Manager (Cyber Security),PT Seraphim Digital Technology,Jakarta Barat,https://id.jobstreet.com/id/job/92171103?type=standard&ref=search-standalone&origin=cardTitle#sol=e00654f576fcb3a7c4201da522b6f1e49d9a62f5
cyber-security,Senior endpoint security engineer (Trellix),PT. Lintas Teknologi Indonesia,Jakarta Raya,https://id.jobstreet.com/id/job/92210068?type=standard&ref=search-standalone&origin=cardTitle#sol=7ee38879715e6a40be657751cacafbfac1a00c99
cyber-security,IT Security Specialist,PT. Dwidaya World Wide,Jakarta Raya,https://id.jobstreet.com/id/job/92083976?type=standard&ref=search-standalone&origin=cardTitle#sol=bf4f99073ede914385170179eda50c0fc8390c14
cyber-security,Chief Technology Officer (CTO),Pengiklan Anonim,Jakarta Pusat,https://id.jobstreet.com/id/job/92215525?type=standard&ref=search-standalone&origin=cardTitle#sol=ca85e0706e0ea5ef0f6da0fee87b09eacd8e3e33
cyber-security,Cyber Security Consultant,PT Netmarks Indonesia,Jakarta Utara,https://id.jobstreet.com/id/job/91971739?type=standard&ref=search-standalone&origin=cardTitle#sol=de865aa8dfdc0691f30f2facbda4d712788ee022
cyber-security,Cyber Security Onsite Engineer,PT. Magnus Sedaya Selaras,Jakarta Raya,https://id.jobstreet.com/id/job/91760302?type=standard&ref=search-standalone&origin=cardTitle#sol=256c638999c4f2e7c2e18b282ed53bfd86249a23
cyber-security,APPLICATION DEVELOPER,Raditya Mulia Lestari (RML),Jakarta Utara,https://id.jobstreet.com/id/job/92222521?type=standard&ref=search-standalone&origin=cardTitle#sol=2c8417fdcd00c9b359c1482f0b81635d48958347
cyber-security,SENIOR IT SUPPORT,PT Wahyu Kartumasindo International,Cikarang Selatan,https://id.jobstreet.com/id/job/92227574?type=standard&ref=search-standalone&origin=cardTitle#sol=d61ddc9c441e19ebeb171c3a9d98d1f411d3196f
cyber-security,SOC Threat Analyst (L2 & L3),PT. PELINDUNG TEKNOLOGI UTAMA,Jakarta Pusat,https://id.jobstreet.com/id/job/91762298?type=standard&ref=search-standalone&origin=cardTitle#sol=a1d93718e0d17167ed52bd0ebe1ad7f4b33f3582
cyber-security,Development Security Operations (DevSecOps),PT Swadharma Duta Data,Jakarta Raya,https://id.jobstreet.com/id/job/92195342?type=standard&ref=search-standalone&origin=cardTitle#sol=a336a71027c0411b3936adba3428f5ef985bf8d6
cyber-security,"Staff Sistem Administration, IT Security & Networking",PT Module Intracs Yasatama,Cikarang Selatan,https://id.jobstreet.com/id/job/92083357?type=standard&ref=search-standalone&origin=cardTitle#sol=42e30cfa36e67d1dd363245095398f8ceedcb81d
cyber-security,Network Security Department Head,Pengiklan Anonim,Jakarta Selatan,https://id.jobstreet.com/id/job/91803680?type=standard&ref=search-standalone&origin=cardTitle#sol=0ab2172e8b0d25320d936363d2e2c131410846c5
cyber-security,Cyber Security Officer,PT VARIA USAHA FABRIKASI,Gresik,https://id.jobstreet.com/id/job/91887796?type=standard&ref=search-standalone&origin=cardTitle#sol=46f2d1c61c0dd9b3d0f7e300040598bff0efa773
cyber-security,IT & Operational Manager,Pengiklan Anonim,Tangerang,https://id.jobstreet.com/id/job/92216560?type=standard&ref=search-standalone&origin=cardTitle#sol=3dc466731b780559154be2c4dff145ba1c6ed7d2
cyber-security,IT Infrastructure Supervisor,PT Aneka Search Indonesia,Setiabudi,https://id.jobstreet.com/id/job/92193122?type=standard&ref=search-standalone&origin=cardTitle#sol=0e1fcc0ae1892bfd4ab4c7fc0409349a29e18b62
cyber-security,Cyber Security Assistant Manager,Pengiklan Anonim,Jakarta Barat,https://id.jobstreet.com/id/job/92056676?type=standard&ref=search-standalone&origin=cardTitle#sol=b9758b8256794888b439f9070b6bd077b3fabe19
cyber-security,Senior Infrastructure Read Team Specialis,PT Kb Data Systems Indonesia,Jakarta Selatan,https://id.jobstreet.com/id/job/92220075?type=standard&ref=search-standalone&origin=cardTitle#sol=ef088b3be432644e7d0cb87476ad7d577b12598d
cyber-security,Cyber Security Operation Advance - Layer 3,PT XYNEXIS INTERNATIONAL,Jakarta Pusat,https://id.jobstreet.com/id/job/91694948?type=standard&ref=search-standalone&origin=cardTitle#sol=87d79080e48ea64038790e2ed87f248a5426b041
cyber-security,Cyber Security Engineer & Governance (Specialist),PT Central Mega Kencana,Jakarta Selatan,https://id.jobstreet.com/id/job/91891435?type=standard&ref=search-standalone&origin=cardTitle#sol=912b313fccf676a5900176e4bb395f07bdfc2629
cyber-security,"Microsoft Security Consultant (Defender, Intune & Entra ID SME)",AVANADE ASIA PTE LTD,Jakarta Raya,https://id.jobstreet.com/id/job/91625480?type=standard&ref=search-standalone&origin=cardTitle#sol=6cea57772f976e3be6df2ef7d40fb437f9ac43f8
